bugid,title,sen,tid,sid,ann,mylabel,rulelabel
3,"""(491925) Firefox - Disable multitouch \""rotate\"" gesture for cycling tabs""", Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.2a1pre) Gecko/20090525 Minefield/3.6a1pre ID:20090525031110,23,2,1,4,NO
3,"""(491925) Firefox - Disable multitouch \""rotate\"" gesture for cycling tabs""", Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.1pre) Gecko/20090526 Shiretoko/3.5pre ID:20090526031155,23,3,1,4,NO
3,"""(491925) Firefox - Disable multitouch \""rotate\"" gesture for cycling tabs"""," Off the back of this, would there be any chance of getting...",24,1,0,5,NO
3,"""(491925) Firefox - Disable multitouch \""rotate\"" gesture for cycling tabs""", browser.gesture.swipe.left.shift added and set to Browser:PrevTab,24,2,0,4,NO
3,"""(491925) Firefox - Disable multitouch \""rotate\"" gesture for cycling tabs""", and,24,3,0,6,NO
3,"""(491925) Firefox - Disable multitouch \""rotate\"" gesture for cycling tabs""", browser.gesture.swipe.right.shift added and set to Browser:NextTab,24,4,0,4,NO
3,"""(491925) Firefox - Disable multitouch \""rotate\"" gesture for cycling tabs"""," Having made this change, I must admit to now finding Firefox almost 'alien' to use on other multi-touch machines!",24,5,0,2,NO
3,"""(491925) Firefox - Disable multitouch \""rotate\"" gesture for cycling tabs""", https://bugzilla.mozilla.org/show_bug.cgi?id=502500,25,1,0,4,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources""", Problem:,1,1,1,6,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources"""," The method FolderDescription#createExistentResourceFromHandle(IResource,IProgressMonitor) checks if the folder already exists and returns immediately if so.",1,2,3,0,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources"""," In cases where the FolderDescription has members which are not existing at that moment, that members will not be created.",1,3,3,0,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources""", Use case:,1,4,1,6,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources""", Assume you want to create a folder and a file in that folder and use two operations for this. ,1,5,2,5,INFORMATION GIVING
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources""", I know it is not necessary to use two operations but my configuration is more complex than this example code.,1,6,2,2,INFORMATION GIVING
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources""", IFolder folder = ... // must not exist,1,7,3,4,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources"""," CreateFolderOperation op1 = new CreateFolderOperation(folder,...);",1,8,3,4,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources""", IFile file = folder.getFile(...); // must not exist,1,9,3,4,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources"""," CreateFileOperation op1 = new CreateFileOperation(file,...);",1,10,3,4,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources""", op1.execute(...);,1,11,3,4,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources""", op2.execute(...);,1,12,3,4,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources""", The execution of the op2 does not create the file because as stated above createExistentResourceFromHandle returns immediately because the parent folder of the file was created by op1.,1,13,3,0,INFORMATION GIVING
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources""", IMHO createExistentResourceFromHandle must check if members of a FolderDescription should be created.,1,14,1,5,FEATURE REQUEST
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources""", I checked the code in the ganymede release and the problem should exist there too.,2,1,1,3,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources""", Is there any reason you cannot execute op1 before creating op2?,3,1,1,3,PROBLEM DISCOVERY
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources"""," The basic problem is that the workspace file structure has changed since you first created the operation, so the change described by the operation is no longer valid.",3,2,3,0,PROBLEM DISCOVERY
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources""", &gt;Is there any reason you cannot execute op1 before creating op2?,4,1,0,4,PROBLEM DISCOVERY
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources""", No there is not.,4,2,0,6,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources""", In the meantime I found a workaround in my code but I think it's very inconvenient that someone must know that op2 have to be created after the execution of op1. ,4,3,0,1,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources""", The API gave me no hint that I have to do so!,4,4,0,6,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources""", Maybe the build of the FolderDescription could be delayed until the execution of op2.,4,5,0,5,FEATURE REQUEST
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources""", Think about cases where the to ops have nothing in common e.g. created and executed in different plug-ins.,4,6,1,5,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources""", I'll mark this one for M4.,5,1,0,6,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources"""," I think what needs to happen is that the javadoc better describes the lifecycle of these operations, and the isValid() method is tightened up so that the operation becomes invalid when the workspace changes to no longer match its recorded state.  ",5,2,3,5,FEATURE REQUEST
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources"""," It is not the intention of these classes to stay in synch with workspace changes that happen independently of a shared, sequential workspace history.",5,3,3,1,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources""", Moving target as M6 has shipped.,6,1,0,4,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources""", Fixed in HEAD &gt;20090416.,7,1,0,4,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources"""," In order to understand better what the ramifications might be of actually fixing this bug vs. better documenting the limitations and usage, I started by implementing a trial fix for the problem as reported.",7,2,3,1,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources""", It is pretty straightforward to rearrange the code to create the child resources (the file) even if the parent exists since the operation was created.,7,3,3,1,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources"""," However, the problems occur later when you try to undo such an operation. ",7,4,3,0,PROBLEM DISCOVERY
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources"""," Since the operation \""remembered\"" that the folder didn't exist when it was first created, the undo of the create file operation tries to also delete the folder.  ",7,5,3,1,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources"""," This means that to truly fix the bug, we'd have to change the operations so that the resource descriptions were constantly updated to deal with changes that occurred.",7,6,3,1,SOLUTION PROPOSAL
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources""", So I still believe it's better to document more clearly what the intentions of the API are.  ,7,7,3,1,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources"""," I've updated the javadoc for AbstractResourcesOperation, CreateFileOperation, and CreateFolderOperation.  ",7,8,3,1,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources"""," In addition, I created a stricter validity check on CreateFileOperation so that the operation will return an invalid status if portions of the resource tree already exist.  ",7,9,1,1,INFORMATION GIVING
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources""", Created WorkspaceOperationsTest.test250125() to simulate this condition.  ,7,10,1,1,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources"""," The CreateFileOperation is valid until the CreateFolderOperation is run, at which time the file operation knows it is invalid.",7,11,1,1,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources"""," &gt; In addition, I created a stricter validity check on CreateFileOperation so that the operation will return an invalid status if portions of the resource tree already exist. ",8,1,1,4,INFORMATION GIVING
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources""", What I meant to say is...,8,2,1,6,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources""", I created a stricter validity check on CreateFileOperation so that the operation will return an invalid status if portions of the resource tree *that did not exist when the operation was created* already exist at the time of execution.  ,8,3,2,1,INFORMATION GIVING
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources"""," It is expected/allowed that the containment tree already exists when the op is executed, as long they also existed when the op was created.",8,4,1,1,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources""", verified via automated test cases that run on each build.,9,1,0,1,NO
4,"""(250125) Eclipse - createExistentResourceFromHandle forgets to create children resources""", Also verified through source inspection,9,2,0,1,NO
5,"""(224588) Eclipse - [Patch] Provide an information how many lines does the patch change"""," Inspired by Martin Oberhuber's mail about his \""lsc\"" script for counting lines in a patch[1], I though that it maybe be worthwhile to embed such thing in the Apply Patch wizard itself. ",1,1,3,5,NO
5,"""(224588) Eclipse - [Patch] Provide an information how many lines does the patch change"""," imo using regexp should be enough here, especially due to the fact that we don't want to make any additional dependencies. ",1,2,2,5,NO
5,"""(224588) Eclipse - [Patch] Provide an information how many lines does the patch change"""," So, my proposal is to allow to specify a regexp rule for lines that should be count as a \""real contribution\"".",1,3,3,5,NO
5,"""(224588) Eclipse - [Patch] Provide an information how many lines does the patch change""", This is what first came to my head:,1,4,2,6,NO
5,"""(224588) Eclipse - [Patch] Provide an information how many lines does the patch change""", /-\\\\+? (\\s*\\S+\\s*)+$,1,5,3,4,NO
5,"""(224588) Eclipse - [Patch] Provide an information how many lines does the patch change"""," which means \""Count only lines starting with single '+' and a space. ",1,6,3,5,NO
5,"""(224588) Eclipse - [Patch] Provide an information how many lines does the patch change"""," The line must also have at least one non-whitespace character\"". ",1,7,2,5,NO
5,"""(224588) Eclipse - [Patch] Provide an information how many lines does the patch change""", I think this is more/less what Martin's script does.,1,8,0,2,NO
5,"""(224588) Eclipse - [Patch] Provide an information how many lines does the patch change""", All lines that match the above pattern would be sum up and the info would be displayed somewhere on the Apply Patch wizard. ,1,9,2,1,NO
5,"""(224588) Eclipse - [Patch] Provide an information how many lines does the patch change""", How does it sound? Martin?,1,10,0,3,INFORMATION SEEKING
